지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),합계 일조시간(hr)
168,여수,2014-11-01,16.5,14,19,1,3.1,12.4,77.3,1.4
168,여수,2014-11-02,14,11.2,16.4,0,6.4,3.9,51.5,4.6
168,여수,2014-11-03,10.9,7.9,14.2,,5.5,-4.1,35.1,10.3
168,여수,2014-11-04,11.7,7.9,16.7,,1.6,1.1,49.4,10.1
168,여수,2014-11-05,13.5,9.6,18.2,,1.5,4.6,56.5,9.9
168,여수,2014-11-06,14.9,11.9,19.3,,2.6,4.9,52.4,6.9
168,여수,2014-11-07,14.6,11.3,18.5,,2.5,2.7,46.5,9.6
168,여수,2014-11-08,14.3,13.4,16.2,4.4,2,9.8,75,0
168,여수,2014-11-09,13.8,11.5,17.4,,4.7,2.6,50,9.5
168,여수,2014-11-10,12.9,10.3,17.8,,3.2,.2,43,9.3
168,여수,2014-11-11,12.4,8.9,16.8,,2.7,1.6,49.6,6.6
168,여수,2014-11-12,11.4,6.5,14.9,0,7.4,.5,49,8.7
168,여수,2014-11-13,4.9,3.1,7.1,,6.1,-5.9,45.9,6.3
168,여수,2014-11-14,7.8,3.6,12.6,,3,-3.2,46.8,9.1
168,여수,2014-11-15,9.6,6.2,13.5,,3.7,-3.7,40.3,7
168,여수,2014-11-16,11,8.4,14.6,,3.5,-1.4,42.4,4.9
168,여수,2014-11-17,10.2,7.6,13.2,,4.2,-.5,47.6,8.3
168,여수,2014-11-18,8.8,5.9,13.4,,4.2,-3.7,42,9.4
168,여수,2014-11-19,8.4,4.6,13.1,,2.1,-2.7,46.8,8
168,여수,2014-11-20,10.4,6.4,14.8,,1.8,-2,43,9.3
168,여수,2014-11-21,11.8,8.1,16.1,,1.4,4.5,61.9,6.4
168,여수,2014-11-22,13.5,10.3,17.8,,1.9,7.1,66.3,8.5
168,여수,2014-11-23,13.5,11.6,15,,3.8,5.3,58,.5
168,여수,2014-11-24,12.7,11.4,14.4,48.1,6.2,8.2,74.6,0
168,여수,2014-11-25,12.4,11.1,14,0,6.6,5,61.1,2.4
168,여수,2014-11-26,11.8,10,15.5,,3.5,2.7,54,4.7
168,여수,2014-11-27,12.1,9,17,,1.7,6,66.8,9
168,여수,2014-11-28,12.7,11.3,14.4,2,4.3,7.9,73.1,.6
168,여수,2014-11-29,13,11,15.7,,3.6,4.7,57.4,8.9
168,여수,2014-11-30,12.3,11.3,13.1,6,5.1,8.2,76.8,0
168,여수,2014-12-01,5.6,.8,12.5,0,10.8,-5.1,46.4,6.3
168,여수,2014-12-02,-.3,-2,2.3,,6.7,-10,48,8
168,여수,2014-12-03,4.4,-1.4,8.3,,5.7,-5.3,50.6,6.9
168,여수,2014-12-04,3.8,1.3,6.1,0,5.6,-5.8,50.1,7.2
168,여수,2014-12-05,.4,-1.7,3.9,0,5.2,-9.4,48.4,8.6
168,여수,2014-12-06,.8,-2,4.1,,6.4,-9.4,47,9
168,여수,2014-12-07,3.2,.1,7.5,,3.4,-8,44.6,7
168,여수,2014-12-08,4,1.2,7.9,4.7,4.4,-3.2,60.4,7.6
168,여수,2014-12-09,3.5,-1.2,7.1,,3.7,-11.6,33.4,8.3
168,여수,2014-12-10,8.4,5.5,11.9,,4.5,-1.1,51.4,4.4
168,여수,2014-12-11,5.3,1.5,8.1,,6.9,-5,48.3,5.7
168,여수,2014-12-12,2.4,.8,5.9,0,5.7,-7.5,48.8,5.6
168,여수,2014-12-13,1.2,-.7,3.8,0,5.1,-9.1,47.1,8.4
168,여수,2014-12-14,1.7,-1.3,5.9,,3.1,-12.1,37.5,9.1
168,여수,2014-12-15,5.3,1,8.4,.1,2,-3.1,55,0
168,여수,2014-12-16,2.1,-2,7.8,3,6.6,-6,55.4,4.4
168,여수,2014-12-17,-3.2,-5.7,-.1,,7.3,-12.9,47.3,8.6
168,여수,2014-12-18,-.5,-4,3.7,,5.9,-16.1,31.5,9.1
168,여수,2014-12-19,3.2,-1.4,6.4,.9,2.6,-5.3,54.8,3.4
168,여수,2014-12-20,3.7,-.2,7,4.1,5.4,-4.9,55.9,8
168,여수,2014-12-21,.1,-2.4,3.9,0,4.8,-9.6,48.6,7.5
168,여수,2014-12-22,1.1,-3.1,4.6,,4.4,-6.6,56.5,7.9
168,여수,2014-12-23,4,0,8.2,,2.4,-4.6,53.9,8.8
168,여수,2014-12-24,6.7,3,12.5,,4.6,-3.2,50,8.5
168,여수,2014-12-25,2.3,.2,5.9,,6.4,-11.7,35.5,7.3
168,여수,2014-12-26,1.8,-1.6,6,,3.3,-13.5,32.3,8.3
168,여수,2014-12-27,4.1,.2,9.7,,2.6,-10.5,34.4,8.9
168,여수,2014-12-28,3.9,1.4,7.4,,2.3,-7.4,45,4.2
168,여수,2014-12-29,6.3,2.3,10,,3.4,-3.3,50.8,7.1
168,여수,2014-12-30,7.4,4.2,12.2,,3.7,-7,39.1,8.5
168,여수,2014-12-31,3.6,-1,9.4,0,5.2,-7.2,45.6,5.4
168,여수,2015-01-01,-2.6,-5,-.1,0,6.4,-13.7,43.1,9
168,여수,2015-01-02,-1.1,-3.1,3,.2,5.5,-10.1,52.3,7.4
168,여수,2015-01-03,1.1,-3.8,6.5,,4.1,-12.2,37.4,8.1
168,여수,2015-01-04,6.2,2.2,11.5,,2.3,-1.7,57.8,8.7
168,여수,2015-01-05,7.1,3,10.7,8.1,2,.6,64.9,3.4
168,여수,2015-01-06,5.7,.1,11.8,9.4,7.7,-8,41.6,8.8
168,여수,2015-01-07,.1,-2.3,3.8,,7.7,-19.4,23.8,8.1
168,여수,2015-01-08,.8,-3.1,5.7,,6.9,-13.4,35,9
168,여수,2015-01-09,3.3,0,6.9,,5,-7.6,45,8.4
168,여수,2015-01-10,4.5,1.3,8.4,,4.2,-8.5,39.6,8.9
168,여수,2015-01-11,3.8,.3,9.1,,5.5,-8.8,43,8.7
168,여수,2015-01-12,1.5,-2.4,4.6,,4,-14,31.5,8.9
168,여수,2015-01-13,5.2,2.3,8.8,,3.4,-6.6,42.5,5.7
168,여수,2015-01-14,5.8,4.9,6.6,2.3,3.2,-2.9,54.3,0
168,여수,2015-01-15,7,4.4,10.8,,4,-5.3,41.6,6.7
168,여수,2015-01-16,4.2,2,7.3,,4.7,-5,51,4.3
168,여수,2015-01-17,1.7,-.4,4.8,,8.1,-14,31.4,9
168,여수,2015-01-18,2.4,-2.7,6.4,0,3.5,-9.9,41.1,8
168,여수,2015-01-19,4.9,1.5,9.3,.9,5.6,-7.7,40.6,8.6
168,여수,2015-01-20,3.2,-.7,7.8,,2.7,-6,51.1,8.2
168,여수,2015-01-21,5.6,4.4,6.5,7.9,4.5,-.4,67,.4
168,여수,2015-01-22,5.3,4.1,7.1,0,4.3,-.9,64.6,3.2
168,여수,2015-01-23,4.2,1.1,7.9,,3.2,-3.5,57.9,8.6
168,여수,2015-01-24,4.8,.5,10,,2.1,-4.1,53.6,8.7
168,여수,2015-01-25,6.2,4.4,8.2,6.3,4.5,.3,66.9,.2
168,여수,2015-01-26,8.5,5.4,12.6,1.3,4.2,4.7,77.8,2.8
168,여수,2015-01-27,3,-1,5.9,,8.5,-8.2,44.8,4.1
168,여수,2015-01-28,1.6,-2.2,4.8,,4.7,-13.2,34.1,8.8
168,여수,2015-01-29,3.9,2.9,4.8,,6,-2.4,63.9,0
168,여수,2015-01-30,1.8,-1.9,5.4,.2,6.2,-8.3,49,9.1
168,여수,2015-01-31,-.2,-3.7,4.8,,6.1,-15.4,33.1,9.3
168,여수,2015-02-01,1.2,-3.3,6.7,,1.5,-11.4,39.8,9.3
168,여수,2015-02-02,4,.8,8.5,,2.1,-7.8,42.4,8.3
168,여수,2015-02-03,5,2,9.2,,3,-5.2,48.4,6.5
168,여수,2015-02-04,3.7,1.6,7.9,,6.7,-8.8,40.3,8.9
168,여수,2015-02-05,2.4,.4,5.7,,6.6,-9.6,41.3,9.1
168,여수,2015-02-06,3.5,.1,9.2,,4.3,-7.4,45.8,9
168,여수,2015-02-07,4.1,1,7.9,,5.1,-5.9,48.6,6.5
168,여수,2015-02-08,-2.5,-6.5,4.4,,8.2,-16.8,33.9,9.7
168,여수,2015-02-09,-2.7,-7.5,2.1,,5.1,-19.1,30.8,10
168,여수,2015-02-10,4.3,-.8,9.1,,5.4,-7.3,43.3,9.4
168,여수,2015-02-11,6.3,2.4,10,,4.1,-3.6,49.5,6.4
168,여수,2015-02-12,3.3,-1.2,7.2,,6.9,-10.9,36.5,9.8
168,여수,2015-02-13,1.4,-3.1,7,,5.9,-16,27.1,10.3
168,여수,2015-02-14,4.3,-.7,8.6,,3.5,-4.5,53,10
168,여수,2015-02-15,6.1,4.3,7.5,13.4,4.6,.6,68.6,0
168,여수,2015-02-16,6.3,5.9,7,3.4,5.4,3.4,82.5,0
168,여수,2015-02-17,5.6,3.5,9,,6,-4.3,50,7.1
168,여수,2015-02-18,3.5,1.9,6.1,,6.1,-5.3,52.5,7.5
168,여수,2015-02-19,4.3,.7,9.2,,3.6,-5.7,49.1,10.3
168,여수,2015-02-20,5.9,2.6,9.2,,3.1,-2.5,55.6,9
168,여수,2015-02-21,7.7,5.8,10.6,23.1,5,3.7,76.8,0
168,여수,2015-02-22,8.5,3,12.4,.1,4.3,1.5,63.8,6
168,여수,2015-02-23,5.3,1.9,11.3,,5.2,-6.9,42.1,6.7
168,여수,2015-02-24,6,2.3,11.7,,3.7,-5.8,43.1,8.2
168,여수,2015-02-25,7.9,5.1,10.3,,1.6,-1.9,51,2.3
168,여수,2015-02-26,6.1,.4,9.7,,5.5,-7.4,42.1,6
168,여수,2015-02-27,1.9,-1.3,4.9,,4.8,-14.2,30.1,5.4
168,여수,2015-02-28,3.6,2,5.4,2.7,7,-6.3,50.6,0
168,여수,2015-03-01,4.3,2.4,7,.2,5.6,-4.6,53.8,8.9
168,여수,2015-03-02,4.4,0,9.8,,3.2,-8.4,40,10.5
168,여수,2015-03-03,4.7,3.2,6.3,14.9,2.6,-1.4,66.4,1.4
168,여수,2015-03-04,1.3,-1,4.6,,8.8,-14.5,30.6,8.8
168,여수,2015-03-05,2.9,-2.1,6.7,,3.2,-11.3,36.4,8.3
168,여수,2015-03-06,6.2,3.5,9.6,,3.7,-4,48.3,7
168,여수,2015-03-07,7.6,4.4,12.6,,2.3,-1,55.3,10.1
168,여수,2015-03-08,8.1,4.2,11.7,,2.8,-.7,55.4,10
168,여수,2015-03-09,6.5,-2.2,12.8,0,8,-8.9,36,9.4
168,여수,2015-03-10,-.6,-4.2,3.4,,9.7,-19.3,26.3,11
168,여수,2015-03-11,4.2,-.7,9.5,,6.3,-9.6,38,10.7
168,여수,2015-03-12,5.2,.7,8.4,,6.1,-9.6,34,10.9
168,여수,2015-03-13,7.6,3.9,11.6,0,3,.1,59.5,3.1
168,여수,2015-03-14,7.5,3.9,11.2,,2.6,-5.1,41.8,9.3
168,여수,2015-03-15,8.9,4.6,14.2,,2.3,-4,41.6,7
168,여수,2015-03-16,11.5,7.3,17.5,,2.4,-1.6,44.3,9.9
168,여수,2015-03-17,12.3,7.3,19.4,,1.4,3,56.5,7.4
168,여수,2015-03-18,10.9,9.3,14,71.9,7.1,7.9,82.3,0
168,여수,2015-03-19,11,8.9,15.4,1.7,3.8,6.6,75,6.1
168,여수,2015-03-20,12.6,9.8,17.8,,1.6,5.7,65.5,5.7
168,여수,2015-03-21,13.3,9.6,17.7,,3.1,2.8,52.4,10
168,여수,2015-03-22,12.8,8.5,18.2,,5.4,-11.6,26.4,10.5
168,여수,2015-03-23,7.4,3.4,13.4,,2.5,-15.4,20.6,10.9
168,여수,2015-03-24,6.9,2.7,12.2,,4.5,-9.4,32.1,10.9
168,여수,2015-03-25,8.3,3.8,13.6,,3,-3,45.1,10.8
168,여수,2015-03-26,9.3,4.6,13.7,,3,-4.7,38,10.8
168,여수,2015-03-27,10.3,5.7,16.6,,2.6,-1.5,46,8.6
168,여수,2015-03-28,11.6,8.1,16.2,,2.8,-.3,45.6,4.1
168,여수,2015-03-29,13.4,9,18.3,,2.9,3,50.5,9.5
168,여수,2015-03-30,13.7,10.6,17.5,,2.1,8.8,73,7.4
168,여수,2015-03-31,13.3,12,14.3,12.7,1.6,11.3,88.1,0
168,여수,2015-04-01,12.5,10,15.3,.7,2.5,10.2,86.8,0
168,여수,2015-04-02,12.8,9.4,19.3,5.8,6.3,9.4,80.5,0
168,여수,2015-04-03,14.9,12.1,18,4.9,5.6,9.6,71.9,6.3
168,여수,2015-04-04,11.2,9.7,13,63.5,5.3,5.7,70,4.1
168,여수,2015-04-05,10.4,9.3,11.2,2.7,3.2,8,85.6,0
168,여수,2015-04-06,11.6,10.4,12.8,14.5,2.6,8.9,84,0
168,여수,2015-04-07,9.4,7.9,10.4,1.5,2.3,4.9,74.1,.2
168,여수,2015-04-08,9.6,7.6,12.5,,3.7,1.7,58.4,6.9
168,여수,2015-04-09,10.3,8.4,13.4,,2.6,1.7,56.1,10.1
168,여수,2015-04-10,11.9,8.7,17,,3.2,3.1,56.6,9.9
168,여수,2015-04-11,12.6,9.1,16.8,,2.1,3.5,55.6,11.1
168,여수,2015-04-12,13,10.6,17.1,.5,5,-.6,41,4.8
168,여수,2015-04-13,11,10.1,12,2,8.7,5,66.9,0
168,여수,2015-04-14,9.7,6.6,12.9,10.4,4.2,1.5,58.4,10.6
168,여수,2015-04-15,12.3,7.6,18.1,,5,4.2,58.5,11
168,여수,2015-04-16,13,9.4,18,0,4.7,4.1,57,5.5
168,여수,2015-04-17,12,6.9,16.8,,3.2,-4,34.1,12.1
168,여수,2015-04-18,12.6,9.9,16,8,2.5,3,54.5,4.8
168,여수,2015-04-19,14.5,11.6,16.4,39,2.8,12.7,89.3,0
168,여수,2015-04-20,12.8,11.5,16.1,12.7,1.8,10.9,88.8,0
168,여수,2015-04-21,13.6,10.2,17.9,,2.2,6.6,63.9,10.5
168,여수,2015-04-22,16.1,10.8,21.5,,3.6,-.5,34.9,11.9
168,여수,2015-04-23,14.7,10.8,18.8,,3.1,1.9,43.5,8.4
168,여수,2015-04-24,16,12.6,19.8,,3.6,3.6,44,9.2
168,여수,2015-04-25,16.7,12.4,21.8,,2.4,1,37,12.7
168,여수,2015-04-26,18.1,13.9,22.7,,3.6,.3,31.6,12.7
168,여수,2015-04-27,17.6,14.2,21.8,,3.4,4.2,44.1,12.2
168,여수,2015-04-28,16.2,15.1,18,9.1,2.8,12.4,78.5,.2
168,여수,2015-04-29,15.2,14.6,15.8,77.3,5.5,12.6,85,0
168,여수,2015-04-30,17.2,15.1,20.7,.3,3.8,12.1,72.5,7.4
168,여수,2015-05-01,18.5,15.6,23,,1.8,12.8,70.8,12.4
168,여수,2015-05-02,18.3,15.1,22.5,1.1,1.7,12.4,69.8,7.3
168,여수,2015-05-03,16.7,15.8,18.1,48,3.9,14.6,87.5,0
168,여수,2015-05-04,18.4,13.1,22.6,,6,-.1,35.1,11
168,여수,2015-05-05,14.4,8.9,18.7,,3.5,.4,40.5,13
168,여수,2015-05-06,15.1,11.9,18.1,,2,5.8,54.1,2.6
168,여수,2015-05-07,17.2,13.1,21.8,,2.4,5.9,48.4,12.7
168,여수,2015-05-08,18.1,14.4,23.5,0,1.8,3,37.6,9.8
168,여수,2015-05-09,17.7,14.9,21.5,1.1,2.8,10.2,62.5,8.7
168,여수,2015-05-10,16.7,14.7,20.8,,1.9,10.7,68.6,11.8
168,여수,2015-05-11,16.3,14.2,19.1,64.7,4.9,10.9,71.8,.7
168,여수,2015-05-12,15.6,13.4,18.3,1.6,7.4,8.4,63,9.3
168,여수,2015-05-13,19.5,15.9,24.9,,6.7,7.6,47.9,13.1
168,여수,2015-05-14,18.5,15.7,21.8,,2.4,13.3,72.1,4.7
168,여수,2015-05-15,19.6,17,23.8,8.7,3.3,15.5,78.1,5.6
168,여수,2015-05-16,17.4,15.2,19.8,.2,2.7,13.2,76.5,7.4
168,여수,2015-05-17,17.5,12.6,23,,1.1,8.1,57.5,7.9
168,여수,2015-05-18,14.9,13,16.8,14,2.4,10,73.4,0
168,여수,2015-05-19,18.3,13.6,22.5,,2.6,12,67.6,13.2
168,여수,2015-05-20,19.6,15.1,24,,5.7,1.2,32,13
168,여수,2015-05-21,19,13.6,23.5,,3.7,6.6,45.9,12
168,여수,2015-05-22,20.2,17.5,23.8,,2.7,5,38.1,10.3
168,여수,2015-05-23,18.9,17.1,22.9,,2.1,9.5,55.3,4.9
168,여수,2015-05-24,19.9,15.7,24.3,,1.9,10.5,56.1,12.8
168,여수,2015-05-25,20.8,16.4,25.2,,2.2,8.6,47.1,13.3
168,여수,2015-05-26,22.3,17.4,27.3,,2.4,8.6,42.6,13.4
168,여수,2015-05-27,22.4,18.2,27.4,,1.8,8.4,42.3,11.9
168,여수,2015-05-28,21.4,18.9,26.3,,2.3,10,50.6,9.7
168,여수,2015-05-29,21.9,17.4,27,,2.1,13,58.9,13
168,여수,2015-05-30,19.5,18.3,20.7,6.7,2,15.7,78.9,.2
168,여수,2015-05-31,20.8,17.6,25.2,,2,12.7,62,12.2
168,여수,2015-06-01,21.1,17.3,25.3,,1.7,13.1,61.3,12.1
168,여수,2015-06-02,20.2,19.2,22.3,1.2,1.6,15.2,73.3,.4
168,여수,2015-06-03,22,18.7,28.7,,2.2,10.8,52.5,9.9
168,여수,2015-06-04,21,16.3,25.8,,1.7,9.9,51.8,11.9
168,여수,2015-06-05,16.4,13.7,20.1,9.2,3,10.9,70.5,2.9
168,여수,2015-06-06,18.7,15.8,23.1,,2.3,11,63,12.6
168,여수,2015-06-07,19.1,16.6,22.1,,2.4,12.6,66.8,5.9
168,여수,2015-06-08,18.9,17.7,20.2,1.1,2.3,15.1,78.9,0
168,여수,2015-06-09,21.4,18.1,26,,1.9,15.5,71.3,8.8
168,여수,2015-06-10,21.7,18.7,25,,1.9,14.7,65.9,10.6
168,여수,2015-06-11,20.2,18.9,21.3,3.2,3.7,16.7,80.4,0
168,여수,2015-06-12,22.4,19.9,26,,3.3,16.8,72,12
168,여수,2015-06-13,20.1,18.4,22.5,,2.7,17,82.6,.8
168,여수,2015-06-14,20.8,18.6,24.4,,1.9,17.1,79.5,2.8
168,여수,2015-06-15,21.2,19.9,24.1,,2.4,17.8,81.8,1.7
168,여수,2015-06-16,21.8,20,24.6,,2.3,17.4,76.5,5.7
168,여수,2015-06-17,19.7,19,20.3,1.2,3,15.8,78.9,0
168,여수,2015-06-18,22.2,19.3,26.6,,4.1,15,64.5,6.6
168,여수,2015-06-19,22.7,20.5,26.6,.8,3.7,14.1,59.1,11.8
168,여수,2015-06-20,20,19.2,21.3,4.2,1.4,15.7,76.5,0
168,여수,2015-06-21,20.6,18.9,23.4,0,2.5,16.5,77.9,8.6
168,여수,2015-06-22,20.8,19.9,22.5,,2.2,17,79.1,3.5
168,여수,2015-06-23,22.5,19.7,26.3,,1.7,15.8,67.1,11.5
168,여수,2015-06-24,21.7,20.3,24,0,2,15.9,70.3,.6
168,여수,2015-06-25,21.4,19.7,23.7,27.1,4.2,16.1,72.9,.2
168,여수,2015-06-26,22.4,20,25.9,8.2,5.4,17.4,74.1,3.1
168,여수,2015-06-27,20,19.1,21.7,1.9,2.9,16.3,79.3,.1
168,여수,2015-06-28,20.6,18.5,23.4,,1.6,15.1,71.6,9.7
168,여수,2015-06-29,21.5,19.7,23.8,,1.7,14.9,66.9,5.8
168,여수,2015-06-30,19.9,19.1,20.8,24.5,3.2,16.9,83.1,0
168,여수,2015-07-01,22.4,19.5,25.4,,4.7,16,67.5,9.6
168,여수,2015-07-02,21.6,18.4,24.8,,3,14.3,64,10.8
168,여수,2015-07-03,24.3,20.7,28.8,,3.2,13.4,53.9,10.9
168,여수,2015-07-04,21.3,19.6,23.6,,2.4,14.4,65.3,3.9
168,여수,2015-07-05,21.5,19.5,24.8,,1.8,15.3,68.8,9.8
168,여수,2015-07-06,21.2,19.3,22.8,.1,1.8,15.7,71.8,3.1
168,여수,2015-07-07,18.9,17.9,20.6,28.2,6.2,15,78.8,0
168,여수,2015-07-08,20.3,18.6,21.4,80.5,5.5,18.2,88.3,0
168,여수,2015-07-09,22.9,21.2,25.7,.6,5.5,18.9,78.9,3.3
168,여수,2015-07-10,23.9,21.4,28.1,,4.6,18.5,72.1,12.8
168,여수,2015-07-11,24.3,22.5,26.3,9.2,3.7,19.7,76.1,.1
168,여수,2015-07-12,23.7,22.5,25.2,75.1,9.4,20.4,82.4,0
168,여수,2015-07-13,22.4,21.3,24.8,0,8.9,18.7,80,2.4
168,여수,2015-07-14,23.7,21.5,26.3,,2.5,19.6,78.5,9.4
168,여수,2015-07-15,24.6,22.3,28.3,,1.4,20.1,76.6,6.8
168,여수,2015-07-16,24.5,22.4,27,,7.9,14.3,53.5,12.2
168,여수,2015-07-17,22.1,19.6,24.5,,4.1,12.9,57.3,4.2
168,여수,2015-07-18,22.1,20.3,24.4,,1.5,16.1,69.4,4.5
168,여수,2015-07-19,24.1,21.2,27.1,0,3.5,16.9,65,6.1
168,여수,2015-07-20,24.1,23,25.5,2.5,4.4,20.7,81.8,.8
168,여수,2015-07-21,23.4,22.7,24.6,4.4,1.9,21.4,89.4,0
168,여수,2015-07-22,24,22.9,25.1,3.1,1.7,22,88.8,.6
168,여수,2015-07-23,24.9,23.8,26.5,13.3,5.1,22.5,86.8,.5
168,여수,2015-07-24,24.9,24.8,25.1,0,7.4,22.4,86.1,0
168,여수,2015-07-25,25.9,24.6,27.4,,4.6,22.1,80.1,6.8
168,여수,2015-07-26,27.3,23.7,31.5,,2.4,20.7,68.9,13.2
168,여수,2015-07-27,27.3,25.5,29.3,,3.5,21.3,70.4,9.4
168,여수,2015-07-28,27.6,25.1,30.7,,3.9,22.6,75,8.5
168,여수,2015-07-29,27.4,25.1,29.8,,3.6,23.6,80.5,10.6
168,여수,2015-07-30,27.2,25.1,30.2,,3.1,23,78.5,11.8
168,여수,2015-07-31,27.1,25.4,29.9,,2.5,22.6,77.5,9.8
168,여수,2015-08-01,26.9,25,30.2,,2.9,22.1,76.1,10.4
168,여수,2015-08-02,26.6,24.9,29.4,,2.9,22.6,79.3,6.7
168,여수,2015-08-03,27.2,25,30.1,,2.7,21.9,74.3,13
168,여수,2015-08-04,27.4,25.5,29.8,,3.7,22.3,75,12.9
168,여수,2015-08-05,27.7,25.5,30.8,,3.2,22.4,74.1,12
168,여수,2015-08-06,27.8,24.7,31.2,,1.4,21,67.8,13
168,여수,2015-08-07,28.6,25.2,32.9,,2.2,21.5,67.3,12.8
168,여수,2015-08-08,28.7,26.6,32.2,,2.4,22.7,71.3,12
168,여수,2015-08-09,28.2,25.8,31.8,,2.1,22.9,73.8,9.5
168,여수,2015-08-10,28.2,25.6,31,,1.8,19.2,58.8,6.8
168,여수,2015-08-11,25.5,20.2,28.6,13.2,3.1,18.4,65.5,.1
168,여수,2015-08-12,23.3,20.7,25.9,.1,7.5,18.1,73,1.9
168,여수,2015-08-13,25.7,23.4,28.3,.2,2.1,20.1,71.8,8.2
168,여수,2015-08-14,25.6,22.7,29.5,,2.1,19,67.8,12.7
168,여수,2015-08-15,26.2,23.4,29.8,,1.7,20.7,72.6,12.3
168,여수,2015-08-16,25.1,23,29.3,2.7,2.8,19.8,73.4,6.9
168,여수,2015-08-17,25.8,22.7,29.6,,2.8,18.4,64.8,12.2
168,여수,2015-08-18,25.6,23.6,27.7,,3.9,18.1,64,5.1
168,여수,2015-08-19,25.8,23.8,27.9,,3.6,18.1,63,3.1
168,여수,2015-08-20,24.7,22.5,26.7,1.5,4,19.5,73.6,0
168,여수,2015-08-21,23.7,21.5,27,102.1,4.3,18.8,75.1,3.3
168,여수,2015-08-22,24.7,23.4,26.6,0,1.6,20.2,76.8,.1
168,여수,2015-08-23,25.1,23.2,27.6,0,1.5,19.7,72.8,2.6
168,여수,2015-08-24,24.5,22.6,25.5,2.4,6.3,18.7,70.5,0
168,여수,2015-08-25,23.2,22.1,24.8,8.6,7,17.4,70.1,0
168,여수,2015-08-26,24.4,21.1,28.4,,1.7,17,64.4,11.4
168,여수,2015-08-27,24,20.5,27.3,,3.3,17.4,66.8,11
168,여수,2015-08-28,24.9,22.9,27.6,,3.1,19.1,71,10.1
168,여수,2015-08-29,24,21.9,26.7,,1.6,18.5,72.4,5.1
168,여수,2015-08-30,23.8,21.5,27,,1.3,18.7,73.8,4.8
168,여수,2015-08-31,24.3,22,26.7,0,4.5,17.7,67.4,4.2
168,여수,2015-09-01,23,21.7,24.8,2.7,4.7,17.7,73,.3
168,여수,2015-09-02,24,21.8,26.6,,2.8,19.6,76.9,5.8
168,여수,2015-09-03,24.2,21.1,27.2,.7,2.9,17.7,68,7.2
168,여수,2015-09-04,24.3,20.8,28.2,,2.6,16.6,63.4,10.9
168,여수,2015-09-05,22.7,20,25.4,6.6,2.9,18.3,76.9,1.1
168,여수,2015-09-06,22,19.2,25.9,14.8,7.5,15,65.4,6.2
168,여수,2015-09-07,22.4,20.6,25.6,,7.1,11.4,50,8.5
168,여수,2015-09-08,21.6,18.7,25.1,,7.6,9.5,46.6,11.5
168,여수,2015-09-09,22.6,19.3,27,,5.5,10.1,46.3,11.4
168,여수,2015-09-10,22.6,19.8,26.6,,3.1,12.3,53.6,11.3
168,여수,2015-09-11,23.3,20.1,26.5,0,2.7,16.3,65.8,8.7
168,여수,2015-09-12,21.4,18.8,23.5,.6,4,14.7,66,.3
168,여수,2015-09-13,21.3,17.3,25.9,,3.1,9.3,47.9,10.9
168,여수,2015-09-14,21.6,19,25,,4,8.8,44.6,9.2
168,여수,2015-09-15,21.2,18.6,24.3,,5.6,9.7,48.4,9.7
168,여수,2015-09-16,20.3,18.3,23.6,15.7,6.1,12.3,61,2.6
168,여수,2015-09-17,21,18,24.2,.4,7.7,12.7,59.8,6.5
168,여수,2015-09-18,21.8,19.6,25.1,,4.5,13,57.9,9.9
168,여수,2015-09-19,22,20,25.5,,2,15.9,68.6,7.4
168,여수,2015-09-20,22.3,19.8,25.6,,1.8,16.3,69.6,6.7
168,여수,2015-09-21,22.6,20.6,25.3,,2.2,15.8,66.3,10.1
168,여수,2015-09-22,22.1,19.9,25.2,,3.3,14.6,62.9,9
168,여수,2015-09-23,19.4,18.4,21.1,37.3,5.9,15.3,77.8,0
168,여수,2015-09-24,22,19.3,24.3,.4,7.5,15.2,65.9,3.6
168,여수,2015-09-25,22.5,21,24.6,,4.2,14.1,59.5,2.7
168,여수,2015-09-26,22.9,19.6,26.8,,2,15.7,65.5,8.4
168,여수,2015-09-27,22.3,19.3,25.7,,2.5,14.4,62,10.1
168,여수,2015-09-28,22.8,19.2,26.5,,3.7,11.4,52,8.8
168,여수,2015-09-29,22.7,20.6,26.1,,4.9,11.1,49,10.9
168,여수,2015-09-30,18.8,17.7,20.6,9.6,6.1,12.7,68.9,0
168,여수,2015-10-01,20.2,16.7,24.4,38.6,6.7,15.6,76.3,.1
168,여수,2015-10-02,17.4,13.6,22.5,,4.1,3.2,40,11
168,여수,2015-10-03,19.5,15.1,23.8,,3.1,11.3,59.4,8.3
168,여수,2015-10-04,19.9,16.9,23.4,,2.8,6.7,44.8,7.7
168,여수,2015-10-05,19.5,17.9,23,,2.5,10.4,56.8,8.7
168,여수,2015-10-06,19.5,16.3,23.1,,1.5,11.6,62.3,10.9
168,여수,2015-10-07,19.6,16.5,23.3,,2.1,12.4,64,8.7
168,여수,2015-10-08,19.5,17.5,22.9,,2.9,11.1,58.8,3.5
168,여수,2015-10-09,18.6,15.1,23.1,,4.6,6.2,46.4,8.2
168,여수,2015-10-10,17.2,13.7,21.3,0,3.8,8.5,57.5,7.3
168,여수,2015-10-11,15.7,12.3,18.7,,5.8,5,49.6,9.3
